758370414	MAG	-39.6875	7.625	-55.375
758370414	GYR	0.035430185	0.05497787	-0.004886922
758370424	ACC	-0.12449849	6.090849	7.8050976
758370424	MAG	-40.0625	7.5	-55.375
758370424	GYR	0.013439035	0.041538835	-0.0012217305
758370434	ACC	-0.08619126	6.0716953	7.8912888
758370434	MAG	-39.8125	7.625	-55.375
758370434	GYR	-0.0012217305	0.02565634	-0.0012217305
758370444	ACC	-0.095768064	6.090849	7.9487495
758370444	MAG	-39.6875	7.375	-54.9375
758370444	GYR	-0.009773844	0.013439035	-0.002443461
758370454	ACC	-0.095768064	6.1100025	7.9487495
758370454	MAG	-39.9375	6.8125	-54.5625
758370454	GYR	-0.010995574	0.009773844	-0.0036651914
758370464	ACC	-0.08619126	6.090849	7.9487495
758370464	MAG	-39.8125	7.125	-54.6875
758370464	GYR	-0.009773844	0.009773844	-0.002443461
758370474	ACC	-0.08619126	6.081272	8.025364
758370474	MAG	-39.8125	6.8125	-54.375
758370474	GYR	-0.0073303827	0.017104227	0.0
758370484	ACC	-0.038307227	6.090849	8.082825
758370484	MAG	-40.1875	6.9375	-54.25
758370484	GYR	0.004886922	0.028099801	-0.0012217305
758370494	ACC	-0.02873042	6.042965	8.121132
758370494	MAG	-40.0625	6.9375	-54.375
758370494	GYR	0.019547688	0.034208454	-0.004886922
758370504	ACC	-0.05746084	6.033388	8.1402855
758370504	MAG	-39.9375	6.6875	-54.6875
758370504	GYR	0.035430185	0.041538835	-0.010995574
758370514	ACC	-0.10534488	6.0621185	8.082825
758370514	MAG	-39.8125	6.5625	-54.25
758370514	GYR	0.05253441	0.04886922	-0.013439035
758370524	ACC	-0.1340753	6.090849	7.9487495
758370524	MAG	-39.5	6.6875	-54.125
758370524	GYR	0.062308256	0.05253441	-0.012217305
758370534	ACC	-0.15322891	6.0621185	7.872135
758370534	MAG	-39.375	6.4375	-54.125
758370534	GYR	0.061086524	0.043982297	-0.008552114
758370544	ACC	-0.1340753	6.0716953	7.795521
758370544	MAG	-39.5	6.5625	-54.125
758370544	GYR	0.05131268	0.028099801	-0.0073303827
758370554	ACC	-0.1436521	6.1100025	7.8146744
758370554	MAG	-39.6875	6.9375	-54.375
758370554	GYR	0.037873644	0.020769417	-0.0073303827
758370564	ACC	-0.15322891	6.1004257	7.833828
758370564	MAG	-39.9375	6.9375	-54.6875
758370564	GYR	0.02932153	0.014660765	-0.004886922
758370574	ACC	-0.095768064	6.1100025	7.8625584
758370574	MAG	-40.0625	7.25	-55.0625
758370574	GYR	0.019547688	0.009773844	-0.002443461
758370584	ACC	-0.095768064	6.090849	7.920019
758370584	MAG	-39.8125	7.25	-55.1875
758370584	GYR	0.015882496	0.008552114	0.0
758370594	ACC	-0.05746084	6.081272	7.9487495
758370594	MAG	-39.6875	6.8125	-55.0625
758370594	GYR	0.018325957	0.0073303827	-0.004886922
